Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
californium,https://github.com/eclipse-californium/californium,californium-proxy2/src/main/java/org/eclipse/californium/proxy2/http/server/ProxyHttpServer.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-proxy2/src/main/java/org/eclipse/californium/proxy2/http/server/ProxyHttpServer.java,304 -> 305,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-proxy2/src/main/java/org/eclipse/californium/proxy2/http/server/ProxyHttpServer.java#L304#L305,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/client/src/main/java/org/apache/ignite/internal/client/sql/ClientColumnOrigin.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/main/java/org/apache/ignite/internal/client/sql/ClientColumnOrigin.java,50,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/main/java/org/apache/ignite/internal/client/sql/ClientColumnOrigin.java#L50,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/AbstractRedBlackTree.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/AbstractRedBlackTree.java,231,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/AbstractRedBlackTree.java#L231,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,849 -> 851,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java#L849#L851,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/common/logging/LogConfigurator.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/logging/LogConfigurator.java,226,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/logging/LogConfigurator.java#L226,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/PartitionDataHelper.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/PartitionDataHelper.java,237,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/PartitionDataHelper.java#L237,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/metadata/GeneratedReference.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/GeneratedReference.java,109,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/GeneratedReference.java#L109,File Processing
questdb,https://github.com/questdb/questdb,utils/src/main/java/io/questdb/cliutil/Table2IlpCopier.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/utils/src/main/java/io/questdb/cliutil/Table2IlpCopier.java,141 -> 142,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/utils/src/main/java/io/questdb/cliutil/Table2IlpCopier.java#L141#L142,Database
leshan,https://github.com/eclipse/leshan,leshan-server-core/src/main/java/org/eclipse/leshan/server/security/FileSecurityStore.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-core/src/main/java/org/eclipse/leshan/server/security/FileSecurityStore.java,76 -> 78,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-core/src/main/java/org/eclipse/leshan/server/security/FileSecurityStore.java#L76#L78,Database
leshan,https://github.com/eclipse/leshan,leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/BootstrapServlet.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/BootstrapServlet.java,103,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/BootstrapServlet.java#L103,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcDatabaseMetadata.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcDatabaseMetadata.java,740,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcDatabaseMetadata.java#L740,Database
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/bootstrap/BootstrapChecks.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/bootstrap/BootstrapChecks.java,601,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/bootstrap/BootstrapChecks.java#L601,Environment Dependency
californium,https://github.com/eclipse-californium/californium,californium-core/src/main/java/org/eclipse/californium/core/network/stack/KeyUri.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/network/stack/KeyUri.java,55 -> 56,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/network/stack/KeyUri.java#L55#L56,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/datatypes/DataTypeTestSpecs.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/datatypes/DataTypeTestSpecs.java,102,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/datatypes/DataTypeTestSpecs.java#L102,Test Implementation Error or Skipped Test Or Part of Test
californium,https://github.com/eclipse-californium/californium,scandium-core/src/main/java/org/eclipse/californium/scandium/DTLSConnector.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/DTLSConnector.java,3276 -> 3282,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/DTLSConnector.java#L3276#L3282,Communication Scenarios Missing
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/routing/RoutingNodes.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/RoutingNodes.java,1186,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/RoutingNodes.java#L1186,Others
hono,https://github.com/eclipse-hono/hono,service-base/src/main/java/org/eclipse/hono/service/amqp/AmqpServiceBase.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/amqp/AmqpServiceBase.java,274 -> 275,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/amqp/AmqpServiceBase.java#L274#L275,Web Services Interaction
hono,https://github.com/eclipse-hono/hono,clients/pubsub-common/src/main/java/org/eclipse/hono/client/pubsub/tracing/PubSubMessageExtractAdapter.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/pubsub-common/src/main/java/org/eclipse/hono/client/pubsub/tracing/PubSubMessageExtractAdapter.java,47,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/pubsub-common/src/main/java/org/eclipse/hono/client/pubsub/tracing/PubSubMessageExtractAdapter.java#L47,Others
ignite-3,https://github.com/apache/ignite-3,modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/index/RocksDbSortedIndexStorage.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/index/RocksDbSortedIndexStorage.java,119 -> 120,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/index/RocksDbSortedIndexStorage.java#L119#L120,Database
leshan,https://github.com/eclipse/leshan,leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java,354 -> 355,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java#L354#L355,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSet.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSet.java,1136 -> 1138,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSet.java#L1136#L1138,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/functions/groupby/CountIPv4GroupByFunction.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/groupby/CountIPv4GroupByFunction.java,42,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/groupby/CountIPv4GroupByFunction.java#L42,NetWork Configurition
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,1372,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java#L1372,Database
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java,479,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java#L479,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/TableConverter.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/TableConverter.java,52 -> 54,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/TableConverter.java#L52#L54,Database
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/store/FilePageStoreFactory.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/store/FilePageStoreFactory.java,69,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/store/FilePageStoreFactory.java#L69,Others
californium,https://github.com/eclipse-californium/californium,cf-utils/cf-nat/src/main/java/org/eclipse/californium/util/nat/NioNatUtil.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-nat/src/main/java/org/eclipse/californium/util/nat/NioNatUtil.java,1697 -> 1698,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-nat/src/main/java/org/eclipse/californium/util/nat/NioNatUtil.java#L1697#L1698,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/engine/fetch/FetchMapper.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/fetch/FetchMapper.java,69 -> 70,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/fetch/FetchMapper.java#L69#L70,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/routing/DelayedAllocationService.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/DelayedAllocationService.java,216,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/DelayedAllocationService.java#L216,Others
leshan,https://github.com/eclipse/leshan,leshan-server-redis/src/main/java/org/eclipse/leshan/server/redis/RedisRegistrationStore.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-redis/src/main/java/org/eclipse/leshan/server/redis/RedisRegistrationStore.java,339 -> 342,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-redis/src/main/java/org/eclipse/leshan/server/redis/RedisRegistrationStore.java#L339#L342,Database
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java,72 -> 76,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java#L72#L76,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java,553,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java#L553,Others
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/ItMetadataTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/ItMetadataTest.java,107 -> 138,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sql/engine/ItMetadataTest.java#L107#L138,Database
